Sales,Date,Region
1668.0,31-10-2020,west
1665.0,01-11-2020,north
1551.0,01-11-2020,south
1770.0,01-11-2020,east
1593.0,01-11-2020,west
1734.0,02-11-2020,north
1500.0,02-11-2020,south
1740.0,02-11-2020,east
1686.0,02-11-2020,west
1551.0,03-11-2020,north
1752.0,03-11-2020,south
1746.0,03-11-2020,east
1581.0,03-11-2020,west
1773.0,04-11-2020,north
1788.0,04-11-2020,south
1545.0,04-11-2020,east
1506.0,04-11-2020,west
1644.0,05-11-2020,north
1605.0,05-11-2020,south
1686.0,05-11-2020,east
1539.0,05-11-2020,west
1725.0,06-11-2020,north
1599.0,06-11-2020,south
1659.0,06-11-2020,east
1575.0,06-11-2020,west
1653.0,07-11-2020,north
1641.0,07-11-2020,south
1587.0,07-11-2020,east
1758.0,07-11-2020,west
1785.0,08-11-2020,north
1695.0,08-11-2020,south
1581.0,08-11-2020,east
1734.0,08-11-2020,west
1788.0,09-11-2020,north
1593.0,09-11-2020,south
1593.0,09-11-2020,east
1512.0,09-11-2020,west
1638.0,10-11-2020,north
1734.0,10-11-2020,south
1695.0,10-11-2020,east
1638.0,10-11-2020,west
1695.0,11-11-2020,north
1533.0,11-11-2020,south
1731.0,11-11-2020,east
1689.0,11-11-2020,west
1713.0,12-11-2020,north
1596.0,12-11-2020,south
1686.0,12-11-2020,east
1515.0,12-11-2020,west
1581.0,13-11-2020,north
1521.0,13-11-2020,south
1677.0,13-11-2020,east
1635.0,13-11-2020,west
1749.0,14-11-2020,north
1542.0,14-11-2020,south
1602.0,14-11-2020,east
1557.0,14-11-2020,west
1686.0,15-11-2020,north
1638.0,15-11-2020,south
1794.0,15-11-2020,east
1659.0,15-11-2020,west
1773.0,16-11-2020,north
1671.0,16-11-2020,south
1626.0,16-11-2020,east
1725.0,16-11-2020,west
1686.0,17-11-2020,north
1521.0,17-11-2020,south
1734.0,17-11-2020,east
1530.0,17-11-2020,west
1698.0,18-11-2020,north
1770.0,18-11-2020,south
1752.0,18-11-2020,east
1662.0,18-11-2020,west
1566.0,19-11-2020,north
1590.0,19-11-2020,south
1635.0,19-11-2020,east
1698.0,19-11-2020,west
1683.0,20-11-2020,north
1653.0,20-11-2020,south
1527.0,20-11-2020,east
1524.0,20-11-2020,west
1593.0,21-11-2020,north
1656.0,21-11-2020,south
1623.0,21-11-2020,east
1638.0,21-11-2020,west
1596.0,22-11-2020,north
1575.0,22-11-2020,south
1656.0,22-11-2020,east
1725.0,22-11-2020,west
1767.0,23-11-2020,north
1650.0,23-11-2020,south
1641.0,23-11-2020,east
1632.0,23-11-2020,west
1602.0,24-11-2020,north
1632.0,24-11-2020,south
1743.0,24-11-2020,east
1617.0,24-11-2020,west
1725.0,25-11-2020,north
1761.0,25-11-2020,south
1791.0,25-11-2020,east
1620.0,25-11-2020,west
1770.0,26-11-2020,north
1791.0,26-11-2020,south
1665.0,26-11-2020,east
1743.0,26-11-2020,west
1632.0,27-11-2020,north
1587.0,27-11-2020,south
1680.0,27-11-2020,east
1656.0,27-11-2020,west
1746.0,28-11-2020,north
1599.0,28-11-2020,south
1719.0,28-11-2020,east
1794.0,28-11-2020,west
1758.0,29-11-2020,north
1557.0,29-11-2020,south
1647.0,29-11-2020,east
1740.0,29-11-2020,west
1635.0,30-11-2020,north
1584.0,30-11-2020,south
1614.0,30-11-2020,east
1749.0,30-11-2020,west
1587.0,01-12-2020,north
1719.0,01-12-2020,south
1620.0,01-12-2020,east
1656.0,01-12-2020,west
1554.0,02-12-2020,north
1755.0,02-12-2020,south
1737.0,02-12-2020,east
1548.0,02-12-2020,west
1572.0,03-12-2020,north
1560.0,03-12-2020,south
1746.0,03-12-2020,east
1788.0,03-12-2020,west
1638.0,04-12-2020,north
1626.0,04-12-2020,south
1518.0,04-12-2020,east
1773.0,04-12-2020,west
1707.0,05-12-2020,north
1614.0,05-12-2020,south
1722.0,05-12-2020,east
1524.0,05-12-2020,west
1560.0,06-12-2020,north
1617.0,06-12-2020,south
1566.0,06-12-2020,east
1515.0,06-12-2020,west
1509.0,07-12-2020,north
1545.0,07-12-2020,south
1596.0,07-12-2020,east
1671.0,07-12-2020,west
1686.0,08-12-2020,north
1785.0,08-12-2020,south
1800.0,08-12-2020,east
1590.0,08-12-2020,west
1788.0,09-12-2020,north
1788.0,09-12-2020,south
1584.0,09-12-2020,east
1665.0,09-12-2020,west
1620.0,10-12-2020,north
1725.0,10-12-2020,south
1569.0,10-12-2020,east
1533.0,10-12-2020,west
1503.0,11-12-2020,north
1713.0,11-12-2020,south
1650.0,11-12-2020,east
1776.0,11-12-2020,west
1629.0,12-12-2020,north
1662.0,12-12-2020,south
1623.0,12-12-2020,east
1590.0,12-12-2020,west
1650.0,13-12-2020,north
1647.0,13-12-2020,south
1683.0,13-12-2020,east
1530.0,13-12-2020,west
1746.0,14-12-2020,north
1551.0,14-12-2020,south
1548.0,14-12-2020,east
1767.0,14-12-2020,west
1785.0,15-12-2020,north
1734.0,15-12-2020,south
1578.0,15-12-2020,east
1596.0,15-12-2020,west
1779.0,16-12-2020,north
1770.0,16-12-2020,south
1581.0,16-12-2020,east
1614.0,16-12-2020,west
1506.0,17-12-2020,north
1533.0,17-12-2020,south
1677.0,17-12-2020,east
1737.0,17-12-2020,west
1635.0,18-12-2020,north
1800.0,18-12-2020,south
1794.0,18-12-2020,east
1653.0,18-12-2020,west
1719.0,19-12-2020,north
1674.0,19-12-2020,south
1575.0,19-12-2020,east
1650.0,19-12-2020,west
1707.0,20-12-2020,north
1692.0,20-12-2020,south
1614.0,20-12-2020,east
1563.0,20-12-2020,west
1575.0,21-12-2020,north
1506.0,21-12-2020,south
1599.0,21-12-2020,east
1686.0,21-12-2020,west
1518.0,22-12-2020,north
1677.0,22-12-2020,south
1722.0,22-12-2020,east
1566.0,22-12-2020,west
1677.0,23-12-2020,north
1542.0,23-12-2020,south
1785.0,23-12-2020,east
1671.0,23-12-2020,west
1725.0,24-12-2020,north
1506.0,24-12-2020,south
1563.0,24-12-2020,east
1668.0,24-12-2020,west
1782.0,25-12-2020,north
1557.0,25-12-2020,south
1797.0,25-12-2020,east
1563.0,25-12-2020,west
1554.0,26-12-2020,north
1650.0,26-12-2020,south
1698.0,26-12-2020,east
1737.0,26-12-2020,west
1770.0,27-12-2020,north
1734.0,27-12-2020,south
1770.0,27-12-2020,east
1524.0,27-12-2020,west
1725.0,28-12-2020,north
1536.0,28-12-2020,south
1758.0,28-12-2020,east
1683.0,28-12-2020,west
1518.0,29-12-2020,north
1677.0,29-12-2020,south
1614.0,29-12-2020,east
1767.0,29-12-2020,west
1524.0,30-12-2020,north
1530.0,30-12-2020,south
1584.0,30-12-2020,east
1791.0,30-12-2020,west
1740.0,31-12-2020,north
1698.0,31-12-2020,south
1770.0,31-12-2020,east
1650.0,31-12-2020,west
1536.0,01-01-2021,north
1542.0,01-01-2021,south
1671.0,01-01-2021,east
1752.0,01-01-2021,west
1794.0,02-01-2021,north
1620.0,02-01-2021,south
1584.0,02-01-2021,east
1503.0,02-01-2021,west
1758.0,03-01-2021,north
1578.0,03-01-2021,south
1677.0,03-01-2021,east
1722.0,03-01-2021,west
1590.0,04-01-2021,north
1785.0,04-01-2021,south
1731.0,04-01-2021,east
1686.0,04-01-2021,west
1536.0,05-01-2021,north
1578.0,05-01-2021,south
1683.0,05-01-2021,east
1608.0,05-01-2021,west
1743.0,06-01-2021,north
1743.0,06-01-2021,south
1638.0,06-01-2021,east
1788.0,06-01-2021,west
1716.0,07-01-2021,north
1602.0,07-01-2021,south
1596.0,07-01-2021,east
1797.0,07-01-2021,west
1662.0,08-01-2021,north
1668.0,08-01-2021,south
1662.0,08-01-2021,east
1521.0,08-01-2021,west
1563.0,09-01-2021,north
1647.0,09-01-2021,south
1743.0,09-01-2021,east
1653.0,09-01-2021,west
1731.0,10-01-2021,north
1608.0,10-01-2021,south
1512.0,10-01-2021,east
1545.0,10-01-2021,west
1740.0,11-01-2021,north
1611.0,11-01-2021,south
1536.0,11-01-2021,east
1626.0,11-01-2021,west
1614.0,12-01-2021,north
1572.0,12-01-2021,south
1539.0,12-01-2021,east
1605.0,12-01-2021,west
1545.0,13-01-2021,north
1542.0,13-01-2021,south
1779.0,13-01-2021,east
1680.0,13-01-2021,west
1701.0,14-01-2021,north
1677.0,14-01-2021,south
1614.0,14-01-2021,east
1590.0,14-01-2021,west
2025.0,15-01-2021,north
2195.0,15-01-2021,south
2180.0,15-01-2021,east
2395.0,15-01-2021,west
2110.0,16-01-2021,north
2145.0,16-01-2021,south
2340.0,16-01-2021,east
2390.0,16-01-2021,west
2475.0,17-01-2021,north
2320.0,17-01-2021,south
2105.0,17-01-2021,east
2090.0,17-01-2021,west
2050.0,18-01-2021,north
2410.0,18-01-2021,south
2125.0,18-01-2021,east
2325.0,18-01-2021,west
2335.0,19-01-2021,north
2105.0,19-01-2021,south
2340.0,19-01-2021,east
2420.0,19-01-2021,west
2415.0,20-01-2021,north
2495.0,20-01-2021,south
2070.0,20-01-2021,east
2405.0,20-01-2021,west
2090.0,21-01-2021,north
2145.0,21-01-2021,south
2245.0,21-01-2021,east
2330.0,21-01-2021,west
2460.0,22-01-2021,north
2230.0,22-01-2021,south
2010.0,22-01-2021,east
2380.0,22-01-2021,west
2025.0,23-01-2021,north
2085.0,23-01-2021,south
2420.0,23-01-2021,east
2175.0,23-01-2021,west
2015.0,24-01-2021,north
2445.0,24-01-2021,south
2255.0,24-01-2021,east
2085.0,24-01-2021,west
2210.0,25-01-2021,north
2145.0,25-01-2021,south
2200.0,25-01-2021,east
2160.0,25-01-2021,west
2050.0,26-01-2021,north
2280.0,26-01-2021,south
2165.0,26-01-2021,east
2345.0,26-01-2021,west
2000.0,27-01-2021,north
2010.0,27-01-2021,south
2060.0,27-01-2021,east
2020.0,27-01-2021,west
2140.0,28-01-2021,north
2310.0,28-01-2021,south
2285.0,28-01-2021,east
2005.0,28-01-2021,west
2295.0,29-01-2021,north
2195.0,29-01-2021,south
2465.0,29-01-2021,east
2095.0,29-01-2021,west
2400.0,30-01-2021,north
2290.0,30-01-2021,south
2370.0,30-01-2021,east
2165.0,30-01-2021,west
2430.0,31-01-2021,north
2260.0,31-01-2021,south
2215.0,31-01-2021,east
2145.0,31-01-2021,west
2350.0,01-02-2021,north
2180.0,01-02-2021,south
2290.0,01-02-2021,east
2115.0,01-02-2021,west
2315.0,02-02-2021,north
2100.0,02-02-2021,south
2430.0,02-02-2021,east
2215.0,02-02-2021,west
2000.0,03-02-2021,north
2355.0,03-02-2021,south
2110.0,03-02-2021,east
2240.0,03-02-2021,west
2380.0,04-02-2021,north
2305.0,04-02-2021,south
2300.0,04-02-2021,east
2120.0,04-02-2021,west
2185.0,05-02-2021,north
2295.0,05-02-2021,south
2215.0,05-02-2021,east
2050.0,05-02-2021,west
2225.0,06-02-2021,north
2405.0,06-02-2021,south
2095.0,06-02-2021,east
2200.0,06-02-2021,west
2070.0,07-02-2021,north
2065.0,07-02-2021,south
2080.0,07-02-2021,east
2010.0,07-02-2021,west
2395.0,08-02-2021,north
2345.0,08-02-2021,south
2085.0,08-02-2021,east
2250.0,08-02-2021,west
2045.0,09-02-2021,north
2345.0,09-02-2021,south
2455.0,09-02-2021,east
2260.0,09-02-2021,west
2130.0,10-02-2021,north
2035.0,10-02-2021,south
2045.0,10-02-2021,east
2145.0,10-02-2021,west
2320.0,11-02-2021,north
2350.0,11-02-2021,south
2085.0,11-02-2021,east
2160.0,11-02-2021,west
2375.0,12-02-2021,north
2230.0,12-02-2021,south
2230.0,12-02-2021,east
2130.0,12-02-2021,west
2425.0,13-02-2021,north
2465.0,13-02-2021,south
2105.0,13-02-2021,east
2485.0,13-02-2021,west
2340.0,14-02-2021,north
2240.0,14-02-2021,south
2285.0,14-02-2021,east
2375.0,14-02-2021,west
2110.0,15-02-2021,north
2325.0,15-02-2021,south
2265.0,15-02-2021,east
2175.0,15-02-2021,west
2295.0,16-02-2021,north
2250.0,16-02-2021,south
2180.0,16-02-2021,east
2465.0,16-02-2021,west
2380.0,17-02-2021,north
2130.0,17-02-2021,south
2350.0,17-02-2021,east
2470.0,17-02-2021,west
2005.0,18-02-2021,north
2125.0,18-02-2021,south
2480.0,18-02-2021,east
2240.0,18-02-2021,west
2125.0,19-02-2021,north
2425.0,19-02-2021,south
2050.0,19-02-2021,east
2045.0,19-02-2021,west
2260.0,20-02-2021,north
2105.0,20-02-2021,south
2420.0,20-02-2021,east
2400.0,20-02-2021,west
2345.0,21-02-2021,north
2040.0,21-02-2021,south
2170.0,21-02-2021,east
2445.0,21-02-2021,west
2145.0,22-02-2021,north
2050.0,22-02-2021,south
2200.0,22-02-2021,east
2140.0,22-02-2021,west
2490.0,23-02-2021,north
2370.0,23-02-2021,south
2055.0,23-02-2021,east
2380.0,23-02-2021,west
2330.0,24-02-2021,north
2420.0,24-02-2021,south
2235.0,24-02-2021,east
2045.0,24-02-2021,west
2205.0,25-02-2021,north
2065.0,25-02-2021,south
2300.0,25-02-2021,east
2035.0,25-02-2021,west
2455.0,26-02-2021,north
2350.0,26-02-2021,south
2270.0,26-02-2021,east
2315.0,26-02-2021,west
2000.0,27-02-2021,north
2305.0,27-02-2021,south
2150.0,27-02-2021,east
2305.0,27-02-2021,west
2145.0,28-02-2021,north
2155.0,28-02-2021,south
2290.0,28-02-2021,east
2155.0,28-02-2021,west
2360.0,01-03-2021,north
2430.0,01-03-2021,south
2185.0,01-03-2021,east
2245.0,01-03-2021,west
2370.0,02-03-2021,north
2300.0,02-03-2021,south
2215.0,02-03-2021,east
2225.0,02-03-2021,west
2405.0,03-03-2021,north
2000.0,03-03-2021,south
2025.0,03-03-2021,east
2380.0,03-03-2021,west
2390.0,04-03-2021,north
2335.0,04-03-2021,south
2205.0,04-03-2021,east
2035.0,04-03-2021,west
2080.0,05-03-2021,north
2340.0,05-03-2021,south
2045.0,05-03-2021,east
2005.0,05-03-2021,west
2075.0,06-03-2021,north
2190.0,06-03-2021,south
2305.0,06-03-2021,east
2190.0,06-03-2021,west
2220.0,07-03-2021,north
2025.0,07-03-2021,south
2350.0,07-03-2021,east
2425.0,07-03-2021,west
2170.0,08-03-2021,north
2095.0,08-03-2021,south
2475.0,08-03-2021,east
2395.0,08-03-2021,west
2380.0,09-03-2021,north
2000.0,09-03-2021,south
2180.0,09-03-2021,east
2365.0,09-03-2021,west
2380.0,10-03-2021,north
2320.0,10-03-2021,south
2005.0,10-03-2021,east
2270.0,10-03-2021,west
2005.0,11-03-2021,north
2410.0,11-03-2021,south
2065.0,11-03-2021,east
2170.0,11-03-2021,west
2175.0,12-03-2021,north
2310.0,12-03-2021,south
2490.0,12-03-2021,east
2400.0,12-03-2021,west
2065.0,13-03-2021,north
2165.0,13-03-2021,south
2305.0,13-03-2021,east
2100.0,13-03-2021,west
2245.0,14-03-2021,north
2365.0,14-03-2021,south
2300.0,14-03-2021,east
2340.0,14-03-2021,west
2330.0,15-03-2021,north
2445.0,15-03-2021,south
2390.0,15-03-2021,east
2210.0,15-03-2021,west
2365.0,16-03-2021,north
2500.0,16-03-2021,south
2235.0,16-03-2021,east
2480.0,16-03-2021,west
2065.0,17-03-2021,north
2325.0,17-03-2021,south
2480.0,17-03-2021,east
2265.0,17-03-2021,west
2440.0,18-03-2021,north
2020.0,18-03-2021,south
2115.0,18-03-2021,east
2075.0,18-03-2021,west
2035.0,19-03-2021,north
2495.0,19-03-2021,south
2340.0,19-03-2021,east
2220.0,19-03-2021,west
2380.0,20-03-2021,north
2360.0,20-03-2021,south
2325.0,20-03-2021,east
2340.0,20-03-2021,west
2300.0,21-03-2021,north
2030.0,21-03-2021,south
2110.0,21-03-2021,east
2490.0,21-03-2021,west
2420.0,22-03-2021,north
2030.0,22-03-2021,south
2450.0,22-03-2021,east
2315.0,22-03-2021,west
2470.0,23-03-2021,north
2240.0,23-03-2021,south
2155.0,23-03-2021,east
2005.0,23-03-2021,west
2005.0,24-03-2021,north
2075.0,24-03-2021,south
2080.0,24-03-2021,east
2395.0,24-03-2021,west
2435.0,25-03-2021,north
2055.0,25-03-2021,south
2130.0,25-03-2021,east
2365.0,25-03-2021,west
2320.0,26-03-2021,north
2325.0,26-03-2021,south
2210.0,26-03-2021,east
2225.0,26-03-2021,west
2465.0,27-03-2021,north
2175.0,27-03-2021,south
2145.0,27-03-2021,east
2085.0,27-03-2021,west
2310.0,28-03-2021,north
2070.0,28-03-2021,south
2355.0,28-03-2021,east
2410.0,28-03-2021,west
2475.0,29-03-2021,north
2005.0,29-03-2021,south
2025.0,29-03-2021,east
2265.0,29-03-2021,west
2090.0,30-03-2021,north
2390.0,30-03-2021,south
2410.0,30-03-2021,east
2035.0,30-03-2021,west
2475.0,31-03-2021,north
2135.0,31-03-2021,south
2440.0,31-03-2021,east
2105.0,31-03-2021,west
2405.0,01-04-2021,north
2000.0,01-04-2021,south
2480.0,01-04-2021,east
2495.0,01-04-2021,west
2260.0,02-04-2021,north
2100.0,02-04-2021,south
2480.0,02-04-2021,east
2325.0,02-04-2021,west
2345.0,03-04-2021,north
2005.0,03-04-2021,south
2175.0,03-04-2021,east
2330.0,03-04-2021,west
2480.0,04-04-2021,north
2455.0,04-04-2021,south
2165.0,04-04-2021,east
2355.0,04-04-2021,west
2270.0,05-04-2021,north
2415.0,05-04-2021,south
2150.0,05-04-2021,east
2215.0,05-04-2021,west
2440.0,06-04-2021,north
2435.0,06-04-2021,south
2255.0,06-04-2021,east
2260.0,06-04-2021,west
2020.0,07-04-2021,north
2125.0,07-04-2021,south
2120.0,07-04-2021,east
2070.0,07-04-2021,west
2135.0,08-04-2021,north
2050.0,08-04-2021,south
2400.0,08-04-2021,east
2040.0,08-04-2021,west
2265.0,09-04-2021,north
2340.0,09-04-2021,south
2245.0,09-04-2021,east
2450.0,09-04-2021,west
2385.0,10-04-2021,north
2255.0,10-04-2021,south
2065.0,10-04-2021,east
2295.0,10-04-2021,west
2415.0,11-04-2021,north
2355.0,11-04-2021,south
2425.0,11-04-2021,east
2150.0,11-04-2021,west
2285.0,12-04-2021,north
2315.0,12-04-2021,south
2080.0,12-04-2021,east
2305.0,12-04-2021,west
2115.0,13-04-2021,north
2380.0,13-04-2021,south
2195.0,13-04-2021,east
2325.0,13-04-2021,west
2045.0,14-04-2021,north
2370.0,14-04-2021,south
2485.0,14-04-2021,east
2085.0,14-04-2021,west
2185.0,15-04-2021,north
2275.0,15-04-2021,south
2050.0,15-04-2021,east
2320.0,15-04-2021,west
2335.0,16-04-2021,north
2415.0,16-04-2021,south
2115.0,16-04-2021,east
2380.0,16-04-2021,west
2375.0,17-04-2021,north
2250.0,17-04-2021,south
2415.0,17-04-2021,east
2395.0,17-04-2021,west
2005.0,18-04-2021,north
2215.0,18-04-2021,south
2405.0,18-04-2021,east
2265.0,18-04-2021,west
2160.0,19-04-2021,north
2115.0,19-04-2021,south
2175.0,19-04-2021,east
2420.0,19-04-2021,west
2290.0,20-04-2021,north
2115.0,20-04-2021,south
2110.0,20-04-2021,east
2395.0,20-04-2021,west
2400.0,21-04-2021,north
2195.0,21-04-2021,south
2095.0,21-04-2021,east
2330.0,21-04-2021,west
2235.0,22-04-2021,north
2195.0,22-04-2021,south
2480.0,22-04-2021,east
2270.0,22-04-2021,west
2280.0,23-04-2021,north
2065.0,23-04-2021,south
2065.0,23-04-2021,east
2260.0,23-04-2021,west
2440.0,24-04-2021,north
2130.0,24-04-2021,south
2345.0,24-04-2021,east
2020.0,24-04-2021,west
2275.0,25-04-2021,north
2375.0,25-04-2021,south
2340.0,25-04-2021,east
2300.0,25-04-2021,west
2260.0,26-04-2021,north
2295.0,26-04-2021,south
2295.0,26-04-2021,east
2115.0,26-04-2021,west
2095.0,27-04-2021,north
2010.0,27-04-2021,south
2245.0,27-04-2021,east
2245.0,27-04-2021,west
2385.0,28-04-2021,north
2230.0,28-04-2021,south
2285.0,28-04-2021,east
2115.0,28-04-2021,west
2150.0,29-04-2021,north
2065.0,29-04-2021,south
2110.0,29-04-2021,east
2175.0,29-04-2021,west
2320.0,30-04-2021,north
2435.0,30-04-2021,south
2050.0,30-04-2021,east
2165.0,30-04-2021,west
2460.0,01-05-2021,north
2165.0,01-05-2021,south
2110.0,01-05-2021,east
2320.0,01-05-2021,west
2305.0,02-05-2021,north
2145.0,02-05-2021,south
2460.0,02-05-2021,east
2260.0,02-05-2021,west
2355.0,03-05-2021,north
2070.0,03-05-2021,south
2455.0,03-05-2021,east
2090.0,03-05-2021,west
2270.0,04-05-2021,north
2425.0,04-05-2021,south
2415.0,04-05-2021,east
2065.0,04-05-2021,west
2315.0,05-05-2021,north
2120.0,05-05-2021,south
2330.0,05-05-2021,east
2295.0,05-05-2021,west
2120.0,06-05-2021,north
2050.0,06-05-2021,south
2140.0,06-05-2021,east
2230.0,06-05-2021,west
2090.0,07-05-2021,north
2335.0,07-05-2021,south
2125.0,07-05-2021,east
2380.0,07-05-2021,west
2090.0,08-05-2021,north
2490.0,08-05-2021,south
2200.0,08-05-2021,east
2045.0,08-05-2021,west
2140.0,09-05-2021,north
2115.0,09-05-2021,south
2045.0,09-05-2021,east
2385.0,09-05-2021,west
2250.0,10-05-2021,north
2325.0,10-05-2021,south
2325.0,10-05-2021,east
2400.0,10-05-2021,west
2120.0,11-05-2021,north
2165.0,11-05-2021,south
2175.0,11-05-2021,east
2190.0,11-05-2021,west
2155.0,12-05-2021,north
2325.0,12-05-2021,south
2025.0,12-05-2021,east
2455.0,12-05-2021,west
2330.0,13-05-2021,north
2210.0,13-05-2021,south
2010.0,13-05-2021,east
2320.0,13-05-2021,west
2135.0,14-05-2021,north
2500.0,14-05-2021,south
2140.0,14-05-2021,east
2190.0,14-05-2021,west
2240.0,15-05-2021,north
2180.0,15-05-2021,south
2020.0,15-05-2021,east
2390.0,15-05-2021,west
2375.0,16-05-2021,north
2050.0,16-05-2021,south
2080.0,16-05-2021,east
2055.0,16-05-2021,west
2020.0,17-05-2021,north
2470.0,17-05-2021,south
2220.0,17-05-2021,east
2255.0,17-05-2021,west
2185.0,18-05-2021,north
2455.0,18-05-2021,south
2270.0,18-05-2021,east
2415.0,18-05-2021,west
2400.0,19-05-2021,north
2300.0,19-05-2021,south
2175.0,19-05-2021,east
2020.0,19-05-2021,west
2195.0,20-05-2021,north
2050.0,20-05-2021,south
2055.0,20-05-2021,east
2300.0,20-05-2021,west
2480.0,21-05-2021,north
2240.0,21-05-2021,south
2025.0,21-05-2021,east
2480.0,21-05-2021,west
2430.0,22-05-2021,north
2100.0,22-05-2021,south
2420.0,22-05-2021,east
2410.0,22-05-2021,west
2155.0,23-05-2021,north
2345.0,23-05-2021,south
2045.0,23-05-2021,east
2240.0,23-05-2021,west
2390.0,24-05-2021,north
2210.0,24-05-2021,south
2105.0,24-05-2021,east
2075.0,24-05-2021,west
2020.0,25-05-2021,north
2105.0,25-05-2021,south
2295.0,25-05-2021,east
2005.0,25-05-2021,west
2475.0,26-05-2021,north
2210.0,26-05-2021,south
2040.0,26-05-2021,east
2085.0,26-05-2021,west
2080.0,27-05-2021,north
2260.0,27-05-2021,south
2345.0,27-05-2021,east
2160.0,27-05-2021,west
2205.0,28-05-2021,north
2055.0,28-05-2021,south
2280.0,28-05-2021,east
2205.0,28-05-2021,west
2150.0,29-05-2021,north
2450.0,29-05-2021,south
2005.0,29-05-2021,east
2115.0,29-05-2021,west
2380.0,30-05-2021,north
2225.0,30-05-2021,south
2485.0,30-05-2021,east
2310.0,30-05-2021,west
2395.0,31-05-2021,north
2095.0,31-05-2021,south
2220.0,31-05-2021,east
2130.0,31-05-2021,west
2140.0,01-06-2021,north
2450.0,01-06-2021,south
2055.0,01-06-2021,east
2215.0,01-06-2021,west
2015.0,02-06-2021,north
2350.0,02-06-2021,south
2005.0,02-06-2021,east
2015.0,02-06-2021,west
2375.0,03-06-2021,north
2025.0,03-06-2021,south
2375.0,03-06-2021,east
2300.0,03-06-2021,west
2405.0,04-06-2021,north
2135.0,04-06-2021,south
2315.0,04-06-2021,east
2300.0,04-06-2021,west
2425.0,05-06-2021,north
2400.0,05-06-2021,south
2245.0,05-06-2021,east
2085.0,05-06-2021,west
2020.0,06-06-2021,north
2190.0,06-06-2021,south
2450.0,06-06-2021,east
2245.0,06-06-2021,west
2390.0,07-06-2021,north
2020.0,07-06-2021,south
2360.0,07-06-2021,east
2070.0,07-06-2021,west
2290.0,08-06-2021,north
2035.0,08-06-2021,south
2450.0,08-06-2021,east
2120.0,08-06-2021,west
2480.0,09-06-2021,north
2500.0,09-06-2021,south
2365.0,09-06-2021,east
2330.0,09-06-2021,west
2280.0,10-06-2021,north
2015.0,10-06-2021,south
2500.0,10-06-2021,east
2405.0,10-06-2021,west
2385.0,11-06-2021,north
2090.0,11-06-2021,south
2300.0,11-06-2021,east
2350.0,11-06-2021,west
2095.0,12-06-2021,north
2375.0,12-06-2021,south
2270.0,12-06-2021,east
2365.0,12-06-2021,west
2205.0,13-06-2021,north
2260.0,13-06-2021,south
2135.0,13-06-2021,east
2280.0,13-06-2021,west
2485.0,14-06-2021,north
2025.0,14-06-2021,south
2460.0,14-06-2021,east
2285.0,14-06-2021,west
2090.0,15-06-2021,north
2075.0,15-06-2021,south
2125.0,15-06-2021,east
2085.0,15-06-2021,west
2410.0,16-06-2021,north
2265.0,16-06-2021,south
2145.0,16-06-2021,east
2320.0,16-06-2021,west
2260.0,17-06-2021,north
2460.0,17-06-2021,south
2060.0,17-06-2021,east
2120.0,17-06-2021,west
2325.0,18-06-2021,north
2275.0,18-06-2021,south
2285.0,18-06-2021,east
2150.0,18-06-2021,west
2160.0,19-06-2021,north
2020.0,19-06-2021,south
2430.0,19-06-2021,east
2025.0,19-06-2021,west
2280.0,20-06-2021,north
2425.0,20-06-2021,south
2230.0,20-06-2021,east
2160.0,20-06-2021,west
2360.0,21-06-2021,north
2305.0,21-06-2021,south
2105.0,21-06-2021,east
2290.0,21-06-2021,west
2280.0,22-06-2021,north
2010.0,22-06-2021,south
2095.0,22-06-2021,east
2270.0,22-06-2021,west
2080.0,23-06-2021,north
2345.0,23-06-2021,south
2240.0,23-06-2021,east
2425.0,23-06-2021,west
2390.0,24-06-2021,north
2155.0,24-06-2021,south
2060.0,24-06-2021,east
2055.0,24-06-2021,west
2140.0,25-06-2021,north
2340.0,25-06-2021,south
2030.0,25-06-2021,east
2310.0,25-06-2021,west
2065.0,26-06-2021,north
2330.0,26-06-2021,south
2145.0,26-06-2021,east
2050.0,26-06-2021,west
2095.0,27-06-2021,north
2460.0,27-06-2021,south
2195.0,27-06-2021,east
2020.0,27-06-2021,west
2185.0,28-06-2021,north
2190.0,28-06-2021,south
2050.0,28-06-2021,east
2045.0,28-06-2021,west
2155.0,29-06-2021,north
2135.0,29-06-2021,south
2280.0,29-06-2021,east
2485.0,29-06-2021,west
2040.0,30-06-2021,north
2130.0,30-06-2021,south
2490.0,30-06-2021,east
2160.0,30-06-2021,west
2065.0,01-07-2021,north
2355.0,01-07-2021,south
2205.0,01-07-2021,east
2265.0,01-07-2021,west
2005.0,02-07-2021,north
2450.0,02-07-2021,south
2500.0,02-07-2021,east
2445.0,02-07-2021,west
2460.0,03-07-2021,north
2060.0,03-07-2021,south
2090.0,03-07-2021,east
2415.0,03-07-2021,west
2395.0,04-07-2021,north
2370.0,04-07-2021,south
2110.0,04-07-2021,east
2395.0,04-07-2021,west
2205.0,05-07-2021,north
2245.0,05-07-2021,south
2330.0,05-07-2021,east
2010.0,05-07-2021,west
2430.0,06-07-2021,north
2125.0,06-07-2021,south
2235.0,06-07-2021,east
2175.0,06-07-2021,west
2460.0,07-07-2021,north
2500.0,07-07-2021,south
2315.0,07-07-2021,east
2120.0,07-07-2021,west
2040.0,08-07-2021,north
2425.0,08-07-2021,south
